tweet_id,tweet_text,labels
1107355796050984961,@SarahKSilverman @CantorCWunch @millep27 Nudes aren't exclusive to white skin you dense cunt. https://t.co/phTpQ4M2Sm,"[0, 0, 0]"
1051304168609206272,Redneck barebackin https://t.co/nSucCPrC8Y,"[1, 5, 0]"
1061117735432798208,Sarah Wright. Click for more: https://t.co/yCqt9cuR3k #womancrushwednesday #date #direct #feetofatlanta #cunt https://t.co/Q0bXq7eEoF,"[0, 0, 2]"
1113138709698936833,Amirah Adara unwrapping the Nigga package !!! https://t.co/iXb6rIL7i5,"[0, 0, 0]"
1106485902501654530,@morganno_ This nigga got a nice ass view rn 😂 https://t.co/O3SVYZcxiF,"[2, 2, 0]"
1108861399814557696,@glamourdeaths IM faggot?????? https://t.co/qVWGf4d1Gh,"[3, 0, 3]"
1053771503446228997,twice: sana has the dyke crown https://t.co/JALxpUqMbk,"[0, 3, 0]"
1107805708303679488,Solid nigga https://t.co/I7RJsSMdV1,"[0, 1, 0]"
1107405837973233664,My faggot pussy gets wet just by sniffing daddy https://t.co/CECfTTUQnc,"[0, 0, 1]"
1113988811632054272,Locked and plugged. This #faggot is ready for bed. #teamlocked #gaychastity https://t.co/M1umLnBqMG,"[2, 0, 2]"
1113901009607254018,@KeketsoNdebele KT what the hell? 💔 i need to unsee this nigga!! we share the same parents😭😭😭😭 https://t.co/wQVbUCB40q,"[0, 0, 0]"
1115057575949688833,Full Video: https://t.co/nOq2YaWPQ6 Cute Alexis Texas strips off her underwear and exposes her hairy cunt... https://t.co/K9ZGurxUns,"[2, 2, 2]"
1064081494266789888,nudism bree olsen inside pussy jeanna fine monica sweetheart old farts young tarts tight cunt xart austria https://t.co/sIEnutdjPn,"[5, 2, 5]"
1042362557414223874,Hi sis hey look your boyfriend is also my #gaysub #subboy and he loves #cock such a well behaved #Faggot https://t.co/vq21eF0p9a,"[3, 5, 3]"
1109228105774915584,Hairy cunt babe anal machine fucked https://t.co/BbZnscOrnF https://t.co/unFpy8fV4o,"[2, 0, 0]"
1105636206979809281,Her : I’ma get a new nigga  Me: https://t.co/2PGgWfDn0z,"[0, 1, 0]"
1107430126067871745,🆓 My Stupid Kind Of nigga ❤️🅱️🥰 https://t.co/489FHjlkPR,"[0, 0, 0]"
1113192347364319232,@lthompsx U look like the last nigga I got into it with on this app https://t.co/F8rVETbDFt,"[0, 0, 1]"
1057064301301616640,This nigga got married last year to the “love of his life” but is still in my DMs. Sir. https://t.co/grM3O79ovG,"[0, 0, 0]"
1105286149415817217,"@WhatUpJT @earthhtoash Lmao I watched this whole thing expecting him to say “dance nigger, dance” at some point. https://t.co/yrGhCAuuTT","[0, 0, 1]"
1106951527602839552,Big BAG 💰 got em big mad a nigga gettin to some money and his bitc# baddd🔥😎😻 #themotivationtour https://t.co/eyGA860D8t,"[0, 0, 0]"
1115454088379011074,.....can you even say nigga ? 🤔🥴 https://t.co/1SGmUMQXM3,"[1, 1, 1]"
1062698036248436737,The Full Gallery: https://t.co/QeUsm4Q56v Bosomy MILF Kendra Lust stripping and exposing her inviting cunt... https://t.co/2EgLE0xrPG,"[0, 1, 0]"
1107951187444330496,@901terrell STOP PLAYIN NIGGA WAS LACIN UP MY TIMBS AND GETTING RET TO ROLL UP C H I L L https://t.co/Ndjffu2laJ,"[0, 1, 0]"
1062041959769014273,The Full Gallery: https://t.co/bxnAYPz887 Masturbating milf Eve Angel is teasing her hairy cunt in panties... https://t.co/6fTfiMwYPz,"[0, 2, 0]"
1108347059885740032,When the nigga straight but he likes to play 👃🏾 https://t.co/pq2RqanG9B,"[0, 0, 0]"
1053358781462204417,Teen-Porn #87 -Early Cumshot Too Sexy Excited The Cunt Fuck| XVIDEOS https://t.co/YCKnFNJqEw https://t.co/L3Vztz4zxs,"[2, 0, 0]"
1053438840243920896,Ass Cunt Moaning - https://t.co/B8ylcjsjJs https://t.co/YhEV3DzTIk,"[2, 0, 3]"
1107299455802458112,mingi is a whole nigga bye https://t.co/x2F9fJaGA2,"[0, 1, 0]"
1058570317491126272,@Sickiist resist retard https://t.co/OasNUDQsdz,"[0, 0, 5]"
1110535870866694144,@jayywho10 Buss on my ass nigga https://t.co/WNRmPTVZVv,"[0, 2, 2]"
1036309920692547585,I am proud to be a #faggot #fuckhole here to #serve and be used by #superior #BBC #BBBH https://t.co/Tj4a2IswNV,"[0, 0, 3]"
1054550877460201472,This picture just called me a faggot https://t.co/aOOZD5toHr,"[3, 3, 5]"
1116085390312714240,Full Movie: https://t.co/93S7AZWltm Pornstar with huge tits Angelina Valentine fingering her cunt hard... https://t.co/gdGjb6uHup,"[0, 0, 0]"
1114182280493371393,Quick to lose interest in a Fuk nigga 🤷‍♀️ https://t.co/qwQVWOVVA9,"[2, 1, 1]"
1116294609305522176,Full Gallery: https://t.co/N8BkdaSkQG Gorgeous babe in uniform with big tits discloses her cunt... https://t.co/XATZ3W8NNS,"[0, 0, 2]"
1042869606866673664,I’m available now.  https://t.co/LOMzecqxeQ #bigboobs #incest #faggot #tit #streetphoto #spankme #eggplants https://t.co/aa2bNsyaSH,"[0, 0, 0]"
1114266806053670913,@MarkDice @ABC @AOC She’s a Brooklyn Redneck. https://t.co/ziB5btFwKg,"[0, 0, 0]"
1105049124280377344,Full Video: https://t.co/9vkw2ztsoL Nikki Benz seduces a studly lad and gets her shaved twat nailed hardcore... https://t.co/CHWHO1FVPG,"[0, 0, 2]"
1059458053593018369,me and my mate stretch her teeen cunt wide open   https://t.co/reHx9w1snf https://t.co/Gu9eykEOc0,"[0, 5, 2]"
1052618558298042374,Thank you for buying! BBC FUCKS ME &amp;amp; STRETCHES MY TIGHT CUNT https://t.co/n0DmcsMS2q #MVSales #ManyVids https://t.co/WWKf8vzakA,"[0, 0, 0]"
1054003976449019905,Look at this #faggot desperately trying to get off https://t.co/uqXY5cHjix,"[0, 3, 5]"
1105683735549218816,Crip nigga and his bitch bad💙🤞🏽 https://t.co/bpGK1Eo5iE,"[0, 0, 0]"
1043050316592115712,I’m available now.  https://t.co/KueRJjIpZe #takeitoff #femdom #desk #thick #spic #tit #shower https://t.co/8Y4jdx68iW,"[2, 0, 0]"
1107672301192048640,"A nigga been dumb happy and it shows , I’m not even fully done to where I wanna be but this a start. https://t.co/XOi3KBXQ1f","[0, 1, 0]"
1057862961392508928,My cunt needs some TLC.  #clitpiercing #fuckme #wetpussy https://t.co/RExpJODiVt,"[0, 0, 2]"
1114538388013617152,Some men do deserve the world 💯Not you tho.......keep on scrolling you a hoe ass nigga😂😂😂😂😂😂😂 https://t.co/EhzpKh3IBQ,"[0, 0, 0]"
1056742582863257601,@greg2turntt Date me now faggot https://t.co/Hh91jNmwDL,"[0, 5, 0]"
1108165884240105472,I'll bitch you out nigga 😈 https://t.co/MkB1yh8msL,"[5, 0, 2]"
1046191657039917058,im still screaming about how the boys in my school called me “rainbow” instead of faggot https://t.co/GrGX002tJa,"[3, 0, 3]"
1114961152914542592,@Grambo42 @mentally_chilll @lizwagstafff She got a gut my nigga https://t.co/GXb2PDGm5P,"[0, 0, 0]"
1058831205695668225,@cinexdbn  My starving man cunt needs manly top Indian men to fuck it up. 0648821016. #HornyBottom https://t.co/9OVJpR63fu,"[0, 2, 0]"
1113548245811253249,Click here to watch it: https://t.co/jhZWVGi6ji Busty cocksucker Shyla Stylez gets her shaved cunt banged... https://t.co/AeJEuhnMJq,"[2, 0, 0]"
1116376413140078592,Via: https://t.co/YxRl0ENoSZ Gorgeous MILF Lisa Ann exposing her massive boobs and trimmed cunt... https://t.co/gBEOE3HPuh,"[0, 0, 0]"
1114260963660894208,Watch it: https://t.co/udKa16Gus2 Kinky Wife Jayden Jaymes spreading her twat while in heels amp fishnets... https://t.co/HmDK5sIoYs,"[3, 2, 0]"
1116387573855936512,IM FUCKING CRYING  NIGGA LOOK LIKE A CHILD MOLESTER WALKING INTO CHUCK-E-CHEESE https://t.co/h9TkKJCMSC,"[1, 0, 1]"
1063027710853898240,The Full Gallery: https://t.co/qZo1ZjfSHo Bootylicious babe Alexis Texas stripping and toying her cunt... https://t.co/YMIB1Aut7g,"[5, 0, 0]"
1115367675478315008,@trixiemattel @YouTube this interview proves how much of a dumb dyke you really are - I love it https://t.co/j8he0pgFXu,"[0, 0, 0]"
1061643411453693952,Lucky Cunt ✊💦💦💦 https://t.co/8gG0UWRDNm,"[0, 2, 2]"
1116396590250504192,Full Movie: https://t.co/3Ji8DJD5th Picture-postcard Latina babe Eva Angelina displays her cute cunt lips... https://t.co/6ZwCvthTR0,"[2, 0, 0]"
1050392296103923712,Ichigo loves feeling cream on her shaved Asian twat  https://t.co/QEZgH061fR,"[0, 5, 0]"
1053854364065038337,@chubbiefly Stop that you nigger you pretty af😤😤❤❤ https://t.co/NdfB8aiFp0,"[1, 1, 1]"
1109912435761262592,When you let the homie smash this ass... 😈👅💦 And he had so much freak in him too 😏 miss that nigga tho https://t.co/3RGCzLfrwn,"[3, 3, 2]"
1062677837013008384,The Full Gallery: https://t.co/vzJILo9ZUV Barely clothed latina MILF stripping and teasing her hairy cunt outdoor... https://t.co/cW5mITey5N,"[0, 0, 2]"
1113717528705077248,"""Gorgeous Tattooed Lesbian Hottie Licking Their Cunt""  https://t.co/0QBH8jsGVt https://t.co/cVjShatZM5","[2, 3, 3]"
1059524269183565824,Tasting and giving @LondonFF2 cunt the treatment it deserves 🐽🐽😈😈 https://t.co/2dCODQ5lkF,"[0, 2, 0]"
1110405437390835712,"if I was you, I’d hate me bitch Read my rhymes, nigga, suck my dick👅 https://t.co/p5xwzKgsMt","[0, 2, 0]"
1109594127316983809,Some hood nigga shit! 💯💯 #topnigga #ghetto_youth #nofrauds! https://t.co/QFcGcr3z76,"[2, 2, 0]"
1108861893287002112,Still can’t believe a got This cunt tae play mo bamba ahahhahahahahahah https://t.co/PjITJzwl1e,"[0, 0, 0]"
1059048146188279808,Darlington cunt https://t.co/6Wmofsyk04,"[0, 0, 0]"
1107837090455343104,This nigga @sin needa stop sendin me vids of him. Niggas ugly af https://t.co/6OBlrqujJM,"[0, 1, 1]"
1050376528012427264,Via: https://t.co/5F8mFmLUZA Solo babe Eve Angel removes denim skirt and pantyhose before spreading twat... https://t.co/Fkpb0KS8Co,"[2, 0, 0]"
1109997393276219397,Oh shit damn they got Dog Nigga in Tower of God https://t.co/rfqfhExw4r,"[1, 0, 0]"
1110159530074222592,Spreading daddy’s little cunt 🎀 https://t.co/f5o9GT0Ger,"[0, 2, 0]"
1115056444494286850,My lil nigga 💙🤙🏾 https://t.co/h5x5tAHDlU,"[0, 0, 1]"
1062755882189180928,MY REDNECK OF A SCHOOL REALLY PLAYED BTS IN THE HALLWAYS https://t.co/ZAncQO3uSG,"[0, 1, 5]"
1056244140965453825,https://t.co/AIIfCMTRim   [JAVHD] Rina Yuuki Asian with such appetizing cans has hairy twat fucked https://t.co/O3odxHMo8a,"[0, 2, 5]"
1057674445098147846,This resting position actually exposes her twat. (no shit) https://t.co/ReG6gHVbJy,"[2, 5, 0]"
1105533242231439360,Via: https://t.co/mX61ukcTpO Barely clothed latina MILF stripping and teasing her hairy cunt outdoor... https://t.co/s1ET21Dc9X,"[2, 2, 2]"
1116435831177252864,@Im_aSuperhero AYE THIS NIGGA EAT ARBY’S! https://t.co/rSIOrTvh2N,"[1, 0, 0]"
1107104613281525760,@30SecFight Nigga said https://t.co/GIuH9VTjfd,"[0, 0, 0]"
1061113041885061120,asian ass hard amazing orgasm cum twice fucking teen italian anal nice cunt pervert straightgayy brazil https://t.co/GO9zaK0jeE,"[0, 0, 2]"
1061421372625350657,The Full Gallery: https://t.co/hvIfSt9wMv Slutty college blonde Alexis Texas gets her tight cunt drilled hardcore... https://t.co/TJUin3Dpdh,"[2, 0, 0]"
1061782064289247242,Don't warn her. Just fuck her in the ass.  #bdsm #cunt #whore #slut https://t.co/PLZwXTU8PB,"[0, 2, 2]"
1110269906572832768,When a Louisiana nigga calls you “baby” https://t.co/9J9wuot6fA,"[0, 0, 0]"
1108312356206141440,"MMMM YES I ""accept"" me ❤️🔥🍑🍑🍑🍑 YOUR sissy faggot @MicheleNoire (travestie) 🖤🍑❤️🔥🍑🍑💙 YES SO for YOU my SUN 💙🍑🔥🔥🔥🔥☺️🌞 https://t.co/O37EjmzY1Y","[5, 3, 3]"
1115217728724447240,trynna ride with a real nigga? https://t.co/as3IXRCkoS,"[0, 1, 0]"
1114937403284840450,@EspritdeNEET @mustbeanoname This pic makes me look like an ugly ass nigga tbh https://t.co/TaIYQk0mJR,"[2, 0, 2]"
1107909381214097408,The Full Gallery: https://t.co/5ypnrsqKJM Juggy MILF Lisa Ann slipping off her clothes and teasing her cunt... https://t.co/sZ3njSa5wG,"[0, 2, 0]"
1109116822702436352,God blessed a real nigga... 🏆♥️ https://t.co/J4kFnMQnhy,"[0, 0, 0]"
1062504077857341440,#Gif Riley Star fucked by a huge dick ... omg what a flexible little cunt #Ass #Babes #Blonde #hugedick https://t.co/IcmrGjQDjS,"[0, 2, 2]"
1114071274010099712,"""Horny Blonde Babe Playing Her Cunt With Vibrator""  https://t.co/fyL391w80y https://t.co/ftQBCEUzZf","[2, 0, 0]"
1037464242285371394,Helena lets Logan nail her mature twat https://t.co/JI92oADTHV #AMATEUR via @c4supdates https://t.co/mbW3FzuyFs,"[0, 5, 0]"
1064221833526956037,this is not the pussy part of the song this is the cunt https://t.co/nOkMbKCSn2,"[2, 4, 2]"
1106577190022537217,Watch it: https://t.co/nLYdoisTQQ Juggy blonde slut gets her shaved cunt drilled tough by a big boner... https://t.co/scjYq3eUT2,"[0, 3, 2]"
1037458432088059906,Helena lets Logan nail her mature twat by ChickPass Amateurs https://t.co/TKzgXYEn68 Find it on #ManyVids! https://t.co/1fYzHH3Jv2,"[2, 2, 5]"
1063785967230816256,@KirkGrahamJr @stopfemanownjks @breaking9111 LOL. The right are the biggest victim card playing babies in the world. https://t.co/EfQoBimYL9,"[5, 0, 1]"
1116416854795407361,Wicked czech chick opens up her tight cunt to the extreme https://t.co/x2XvmVKT02 https://t.co/P96uOXJ2l0,"[0, 0, 0]"
1042880576850558977,mike costa is really out here trying to tell me spider man would call someone an SJW when this panel exists sure https://t.co/QuIblM7Rhu,"[0, 0, 0]"
1107303810391629829,this faggot me and my bros found at the gym https://t.co/cb2U1nowN0,"[2, 2, 0]"
1061783303152254976,Keke Palmer as a dyke bitch though https://t.co/LMiOhpYNmj,"[3, 2, 0]"
1109547739535339526,Edd getting his crotch smothered by hot trailer trash ass. https://t.co/EJo7pJKSK0,"[0, 2, 0]"
1108623887816949760,Face cunt. https://t.co/5Iyl90PEhE,"[2, 3, 2]"
1116542139968704512,Damn nigga https://t.co/sMug8YA1f1,"[3, 2, 2]"
1063020384025567232,Full Movie: https://t.co/M31nXZJpAy European MILF Ava Addams freeing large juggs and hairy cunt from lingerie... https://t.co/NJnlaRo1Aw,"[2, 0, 2]"
1107257887016058881,@mikebtrippin @gottimole Was at this point nigga knew he fucked up.. and needed to escape to save his life https://t.co/L4NZ9I9PHs,"[0, 0, 0]"
1114218392733483010,Worship those Big Nigger Nuts bitch https://t.co/MX8KQNtrF5,"[3, 2, 3]"
1035149462673473536,Watch it: https://t.co/OO4vuZPp6F Angelina Valentine gets her shaved twat banged hardcore in the shower... https://t.co/wRPanpMRFp,"[0, 0, 0]"
1058086605943177217,I was naughty... I need load deep in my cunt ASAP https://t.co/SigPvRyzWX,"[0, 2, 5]"
1107567202251599872,Milf gets her hairy cunt ravished https://t.co/a5uwZnN3Sw https://t.co/F9uR9QZn0j,"[3, 3, 0]"
1109236417539047424,Throwback of this New Jersey dude digging me out. Nigga had 11 inches and had me pissing till I nutted on myself. https://t.co/ulqlp1Hc2G,"[0, 0, 3]"
1115213331059617794,Full Movie: https://t.co/y8edoIOfCd Pornstar babe Angelina Valentine with big tits spreads her cunt... https://t.co/aAz4TTiqNK,"[0, 2, 2]"
1115402902472941568,@oldurrtybastard i was just chillin too 😔 blunt was like dis on a nigga https://t.co/oe08KXzDqi,"[0, 1, 0]"
1023963059491151872,#NewProfilePic I went from a profile pic of me to this retarded Zamasu. Dang dude https://t.co/1GxJzucpYw,"[0, 0, 5]"
1107719457219203072,"Give a man a whole to fuck, I swear you’ll change a nigga life. https://t.co/Ju8PRTFldz","[0, 5, 0]"
1064127160355454976,@kylegriffin1 @KatBallou22 Fucker is mentally retarded!  @GOP @realDonaldTrump  #PornPOTUS45 #PinnochioPOTUS45 https://t.co/MeCyL3kjXm,"[5, 5, 0]"
1114270898654257153,Click here to watch it: https://t.co/R8NSVfpFN6 Tickle My Redhead Twat... https://t.co/iNI5KzSzIg,"[0, 2, 3]"
1114736428867629056,Is this real faggot? https://t.co/hK9ttgkSuR,"[0, 0, 3]"
1046956387476168707,Tupac fans.... DEFEND THIS FAGGOT https://t.co/qY4OM3lIUN,"[3, 3, 0]"
1043832669669347329,my boipussy gets hungry and wild #boipussy #sissy #faggot #toy #fuckme https://t.co/6FdkFXIOqi,"[5, 4, 0]"
1053828222519980032,https://t.co/AIIfCMTRim   [JAVHD] Saki Ootsuka Asian with big round boobs is nailed in shaved twat https://t.co/iXruB9ReDv,"[2, 0, 2]"
1113503952434151424,Horny babe let stepcousin ram her twat hard on the couch https://t.co/AAZmB7dnVS https://t.co/3fbOP6RQLE,"[0, 0, 0]"
1061135746554388481,My little Cunt!! Ready to put it out 5 Daddy’s Loads!!...  See this and more at: https://t.co/K6wwp4H306 https://t.co/Qp1F8jknul,"[5, 0, 2]"
1117460784936882177,Full Gallery: https://t.co/XrvjPVmv4t Pornstar with huge tits Nikki Benz has a big cock in her tight cunt... https://t.co/njuWurZnT7,"[2, 0, 3]"
1108883691135270913,Why you wanna see my asshole nigga? https://t.co/G9zkdiBcDV,"[0, 0, 0]"
1116429426366066690,@realDonaldTrump You are still a fat orange cunt ! https://t.co/OPAdDpWSpa,"[2, 0, 5]"
1035886618345918465,Ahhh I’m a sissy faggot for big black dick. https://t.co/ctXweurZJh → https://t.co/lGS2Fzb6LZ  #sissy #sissies #feminization #crossdress,"[0, 3, 2]"
1062983821606469632,Via: https://t.co/taaj8dJbcn Bosomy MILF Kendra Lust stripping and exposing her inviting cunt... https://t.co/I8Yc0JlYcP,"[5, 0, 0]"
1115888040180891648,This is how my wife's tight cunt needs to be stretched #wankchat https://t.co/75UFi3Fpbq,"[2, 3, 5]"
1108095209995419648,Buss that shit nigga ✊🏾🍆💦💦  https://t.co/e3D3dDXfc3,"[0, 2, 2]"
1108479823633174529,As instructed by @ms_348. 15 Huff challenge. #lockedup #puppy #faggot #poppers #popperschallenge #obey https://t.co/NRQv5G6LdY,"[0, 3, 3]"
1114800307551244288,"Happy birthday bestie!!! Have a fab day you retard, love you millions ❤️❤️💕💕💙💙@emilyharndenxx aka Alice https://t.co/pZR5HCjhcX","[0, 0, 0]"
1106671902691606529,I really hate a “bUT wHy DiD YoU pICk Me” ass nigga. https://t.co/U64VJgORUm,"[0, 0, 1]"
1115856975257010177,@MuvaDre Baby said “did this nigga just....” thinking of how hard to sock this dude https://t.co/WTrJlyEjhk,"[1, 0, 0]"
1105580369020112896,Via: https://t.co/Nq9HtvCi08 MILF secretary Kelly Divine takes her time to show her cunt in office... https://t.co/eRMQ7HqPy9,"[0, 2, 0]"
1113378880860172288,Full Movie: https://t.co/zger3YuhpE Angelina Valentine gets her shaved twat banged hardcore in the shower... https://t.co/UKfIYOVHFs,"[2, 3, 2]"
1106665534286979074,Full Gallery: https://t.co/MMCndq73WJ Peachy MILF Shyla Stylez strips to her stockings and fingers her cunt... https://t.co/kzj601SvFF,"[0, 0, 2]"
1114635636483473408,Im not a snack nigga I am a meal https://t.co/rljYANN8IB,"[2, 2, 0]"
1054296903574274049,What a cunt should look like. https://t.co/rsvnNelX2g,"[2, 2, 5]"
1055757839816368128,Latina milf Lucia #dildos her nyloned cunt #Swansea https://t.co/AeFS6VmVGl,"[0, 0, 0]"
1114744722847879168,Taylor Swift BABE★COCK #babecock #cock #sissy #faggot #batecocktobabecock #TaylorSwift https://t.co/ZLQ9kU6lHf,"[2, 2, 3]"
1064171940817055745,"""Turned this little cunt into a mindless bitch!~"" https://t.co/UWYO9Gbb6D","[2, 0, 0]"
1115126039984910337,I NEED ME A DYKE BITCH SO SHE CAN PUT THAT DYKE IN ME https://t.co/ASnQm74Op9,"[3, 2, 2]"
1116942326918799360,"Nigga couldn't hide it any more, he wanted homies dick https://t.co/3fnvM9pn9e","[2, 0, 0]"
1116368032761360389,"I call this ""tiddiely winks"" 💦 https://t.co/6WppY34DDm https://t.co/5bQRJUDod8","[0, 1, 0]"
1108852436469497858,Nigga got a cold welp I’m bout to die https://t.co/H97Ec7hNQW,"[0, 0, 0]"
1115120452207370240,my mother: “y’all still in there playing that game?”  me and my nigga: https://t.co/SWpbuqHyuY,"[2, 1, 0]"
1109260351475015680,I need someone to open my cunt... 🐷🐷🐷 Algún voluntario ? https://t.co/xI0Kf3pOrx,"[2, 0, 0]"
1054631811450576897,Another vid sold! Fake Cock Cum in my Cunt https://t.co/JJL0FFgowq #MVSales #ManyVids https://t.co/Q2mjbisbjs,"[0, 0, 0]"
1113017568766373888,Via: https://t.co/0S6AHXsmGh MILF babe with big melons Francesca Le spreading her slutty cunt... https://t.co/gIvVxJxh2F,"[0, 2, 0]"
1055196288696967178,Extreme-Porn #94 -Orgy ass Punishment in dyke Bar| XVIDEOS -Free Porn https://t.co/90ETrXTJKo https://t.co/uARk7xP49o,"[3, 0, 5]"
1063737545266262016,Full Movie: https://t.co/QOQ7jiD59Z Sexy amateur teen babe with amazing ass stripping and toying her cunt... https://t.co/rKbjbCqqPi,"[2, 5, 0]"
1109419093088763906,@sxx_aya Nigga said https://t.co/oqkmuXTJ0x,"[0, 0, 0]"
1055098151319695360,cunt and bosoms https://t.co/DwY60sWtHV,"[0, 2, 0]"
1062691297226563584,Full Gallery: https://t.co/u8XVhFFXpK Busty blond Riley Steele taking hardcore banging of bald cunt from big cock... https://t.co/GrHuAl4Zw3,"[0, 0, 0]"
1107671216641462274,Just made a sale! BBW uses My SubSlut cunt + Electric Play https://t.co/xXOEvRcAuK #MVSales #ManyVids https://t.co/oZ8mbwSgAy,"[0, 3, 0]"
1042367833882210305,Full Gallery: https://t.co/JpnXsaIu65 Hot Latina MILF Angelina Valentine rubbing her shaved twat... https://t.co/OgHR0QgWB7,"[0, 0, 0]"
1110381849417785344,"Blonds, Redheads. Nigga a Bunny is a Bunny. https://t.co/q2lk7GvggO","[0, 0, 0]"
1106864149680795648,I'm a cum loving faggot!! https://t.co/SbAX4cJJ3J,"[1, 0, 3]"
1114512960326598656,@StonedSherlock @nobody1314am @bbcdebatenight @JennyGilruth Great argument retard https://t.co/TYf8SvxA9U,"[5, 0, 2]"
1037386707941945345,Doja Cat can say faggot😍😍 https://t.co/MBg9YxOG4V,"[0, 3, 5]"
1043583956803825666,Let's get naughty tonight? https://t.co/HVQXHdEVww #seksi #tgif #incest #faggot #ravebabes #freakshow #kik https://t.co/Hw0Eo2Nam8,"[0, 2, 0]"
1042876369854771202,Ready to party? https://t.co/YETgyztibP #clit #twink #medicina #instabody #anon #seksi #faggot https://t.co/M42vMzCRER,"[5, 0, 0]"
1114449696578318337,Up for grabs: Mature cunt unfucked since a week ago 😈 https://t.co/AdhpkoPHoI,"[3, 3, 0]"
1108883373618069510,@The_ChampG1 Step up nigga https://t.co/P7tX3bDpUK,"[1, 1, 0]"
1114131267241508864,"""I said take every fucking inch, faggot...""  #alphamasternyc #fag #faggot #takeeveryinchfag https://t.co/T9jaDxqev4","[0, 2, 3]"
1107676800191217667,@ImMotley My nigga https://t.co/XOWSST9eDU,"[2, 0, 0]"
1109594858329702402,"""I'm comin' for yo daughter and yo life pussy nigga"" https://t.co/YUI7UBPP3t","[0, 0, 0]"
1114218741666074627,nobody : me : hello bitch my nigga : https://t.co/tDt6eFQBYO,"[0, 0, 0]"
1105109925217402880,@HBCUfessions That’s not your boooyyyy friend. Make a fake twitter and follow that nigga https://t.co/DnGfKUwO6P,"[0, 0, 0]"
1025070036854218752,Watch it: https://t.co/jB8J9ZAasb Busty MILF in knee high socks Brooke Belle spreading delicious twat... https://t.co/WmxrSzg0gW,"[5, 0, 0]"
1108279966741995520,I wanna fuck a big booty chubb or just a big booty nigga period 😩 https://t.co/LDt7oPbG5S,"[2, 0, 0]"
1109837001535246336,Sunday afternoon treat. Just fancy licking out a guys cunt. https://t.co/NeNiRWZaJ7,"[0, 0, 0]"
1049736258967097346,https://t.co/AIIfCMTRim   [JAVHD] Riku Hinano Asian with long nails has twat fingered after blowjob https://t.co/XE6dY0AnMA,"[0, 2, 2]"
1110357861580840965,Nah I’m sick and tired of y’all mamas saying y’all the same pos ass nigga name. IM FED UP https://t.co/0v5emqWUAd,"[2, 0, 0]"
1110277546686533633,Love these 😂 why do they dress you up like a reyt twat in hospitals https://t.co/CvPnjXRPoB,"[0, 0, 0]"
1116424893556412416,Nothing like a faggot with daddy issues to show you a good time! https://t.co/EnQ3gbweJ0,"[0, 0, 3]"
1108906695680376833,"Passenger: ""thanks for the ride, driver.""  Me(an actually awkward fucking cunt): ""hello, thank you""  The both of us: https://t.co/aniat6iujM","[0, 5, 5]"
1109544711344324611,Racist fucking cunt. @EthanCurrey https://t.co/YcVi1pZE2W,"[1, 1, 1]"
1062321734416785408,I will crush you by my Giantess CUNT by KateRoss https://t.co/YlZdybMJYi Find it on #ManyVids https://t.co/0Pq4kjSRp1,"[0, 1, 2]"
1110185131233423369,Full Video: https://t.co/ZYCVpCBTkn Top rated teen babe Tori Black hiking black dress to reveal hairy twat... https://t.co/tmRbhGnUpE,"[0, 2, 0]"
1056466014991462401,"@INTLWORLDrp Wait. lost control, am in dyke w/ her https://t.co/9BThkIKqLQ","[3, 2, 0]"
1054081707203272704,@LajoyJohnson So anyways nigger  https://t.co/Lj4etEiQL9,"[1, 1, 0]"
1064071793428885505,By: https://t.co/mCrIMpSBsE Brunette MILF teacher Lisa Ann receiving huge dick in her dripping cunt... https://t.co/n53hD4ypwg,"[0, 0, 0]"
1024585323421093888,Full Gallery: https://t.co/6Lt3VxmOFh Top rated teen babe Tori Black hiking black dress to reveal hairy twat... https://t.co/KTpjis1q67,"[0, 0, 0]"
1061246801716555776,Maria Russell. More: https://t.co/kDU1TJiNC1 #selfharm #spic #rack #booty #twerking https://t.co/2NfcwMWDe8,"[0, 0, 5]"
1061612566370226176,Watch lesbian movie: https://t.co/TbF5mDv7z6 Tickle My Redhead Twat https://t.co/pNJVhVoXqk,"[0, 0, 0]"
1053809530113388544,Faggot Fapping Loser @Kinkbomb Video!   https://t.co/HHCF80N9tn https://t.co/q6HLowg2hc,"[3, 3, 3]"
1116406279394734081,Just sold! Double creampie in her cunt https://t.co/KuUS1207Or #MVSales #ManyVids https://t.co/SAmqPMi1PH,"[0, 0, 0]"
1061247128826208256,By: https://t.co/wNtymPfxQM Naughty babe Alexis Texas gets fucked in stockings in her tight cunt... https://t.co/Kc60LfejcY,"[2, 0, 1]"
1113516623925850112,My dirty cock sucking skills #scat #dirtyfag #faggot https://t.co/RKthgkSCb2,"[3, 0, 3]"
1108415641785118720,Nigga really blasted hentai in his car💀😳 https://t.co/hNCsbRI2Ij,"[2, 1, 0]"
1055095636545167360,The power of a black twat: https://t.co/nnpcY6Zvmt https://t.co/WmS6nhCvzc,"[2, 0, 4]"
1116285450929483778,Hot vid sold! Mom`s Cunt and Pee Treat for Son https://t.co/w5NYUd7aq8 #MVSales #ManyVids https://t.co/7Usrn9H3XB,"[0, 0, 0]"
1062779576508657664,black cunt gayblowjob idols itsgonnahurt japanese daddy jasmine byrne jayden jaymes putinha uk us https://t.co/NXeoxFSjWP,"[5, 0, 0]"
